Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.cs,403,17,P:System.Windows.Forms.RadioButton.Checked,,,,,"if (radioButtonParticles.Checked)                  radioButtonParticles_CheckedChanged(sender, e);              else if (radioButtonInterjections.Checked)                  radioButtonInterjections_CheckedChanged(sender, e);              else if (radioButtonEmotionVerbs.Checked)                  radioButtonEmotionVerbs_CheckedChanged(sender, e);              else if (radioButtonEmotionSounds.Checked)                  radioButtonEmotionSounds_CheckedChanged(sender, e);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.cs,401,17,T:System.Windows.Forms.RadioButton,,,,,"if (radioButtonConstructs.Checked)                  radioButtonConstructs_CheckedChanged(sender, e);              else if (radioButtonParticles.Checked)                  radioButtonParticles_CheckedChanged(sender, e);              else if (radioButtonInterjections.Checked)                  radioButtonInterjections_CheckedChanged(sender, e);              else if (radioButtonEmotionVerbs.Checked)                  radioButtonEmotionVerbs_CheckedChanged(sender, e);              else if (radioButtonEmotionSounds.Checked)                  radioButtonEmotionSounds_CheckedChanged(sender, e);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.cs,401,17,P:System.Windows.Forms.RadioButton.Checked,,,,,"if (radioButtonConstructs.Checked)                  radioButtonConstructs_CheckedChanged(sender, e);              else if (radioButtonParticles.Checked)                  radioButtonParticles_CheckedChanged(sender, e);              else if (radioButtonInterjections.Checked)                  radioButtonInterjections_CheckedChanged(sender, e);              else if (radioButtonEmotionVerbs.Checked)                  radioButtonEmotionVerbs_CheckedChanged(sender, e);              else if (radioButtonEmotionSounds.Checked)                  radioButtonEmotionSounds_CheckedChanged(sender, e);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.cs,399,17,T:System.Windows.Forms.RadioButton,,,,,"if (radioButtonPronouns.Checked)                  radioButtonPronouns_CheckedChanged(sender, e);              else if (radioButtonConstructs.Checked)                  radioButtonConstructs_CheckedChanged(sender, e);              else if (radioButtonParticles.Checked)                  radioButtonParticles_CheckedChanged(sender, e);              else if (radioButtonInterjections.Checked)                  radioButtonInterjections_CheckedChanged(sender, e);              else if (radioButtonEmotionVerbs.Checked)                  radioButtonEmotionVerbs_CheckedChanged(sender, e);              else if (radioButtonEmotionSounds.Checked)                  radioButtonEmotionSounds_CheckedChanged(sender, e);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.cs,399,17,P:System.Windows.Forms.RadioButton.Checked,,,,,"if (radioButtonPronouns.Checked)                  radioButtonPronouns_CheckedChanged(sender, e);              else if (radioButtonConstructs.Checked)                  radioButtonConstructs_CheckedChanged(sender, e);              else if (radioButtonParticles.Checked)                  radioButtonParticles_CheckedChanged(sender, e);              else if (radioButtonInterjections.Checked)                  radioButtonInterjections_CheckedChanged(sender, e);              else if (radioButtonEmotionVerbs.Checked)                  radioButtonEmotionVerbs_CheckedChanged(sender, e);              else if (radioButtonEmotionSounds.Checked)                  radioButtonEmotionSounds_CheckedChanged(sender, e);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.cs,397,17,T:System.Windows.Forms.RadioButton,,,,,"if (radioButtonAdverbs.Checked)                  radioButtonAdverbs_CheckedChanged(sender, e);              else if (radioButtonPronouns.Checked)                  radioButtonPronouns_CheckedChanged(sender, e);              else if (radioButtonConstructs.Checked)                  radioButtonConstructs_CheckedChanged(sender, e);              else if (radioButtonParticles.Checked)                  radioButtonParticles_CheckedChanged(sender, e);              else if (radioButtonInterjections.Checked)                  radioButtonInterjections_CheckedChanged(sender, e);              else if (radioButtonEmotionVerbs.Checked)                  radioButtonEmotionVerbs_CheckedChanged(sender, e);              else if (radioButtonEmotionSounds.Checked)                  radioButtonEmotionSounds_CheckedChanged(sender, e);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.cs,397,17,P:System.Windows.Forms.RadioButton.Checked,,,,,"if (radioButtonAdverbs.Checked)                  radioButtonAdverbs_CheckedChanged(sender, e);              else if (radioButtonPronouns.Checked)                  radioButtonPronouns_CheckedChanged(sender, e);              else if (radioButtonConstructs.Checked)                  radioButtonConstructs_CheckedChanged(sender, e);              else if (radioButtonParticles.Checked)                  radioButtonParticles_CheckedChanged(sender, e);              else if (radioButtonInterjections.Checked)                  radioButtonInterjections_CheckedChanged(sender, e);              else if (radioButtonEmotionVerbs.Checked)                  radioButtonEmotionVerbs_CheckedChanged(sender, e);              else if (radioButtonEmotionSounds.Checked)                  radioButtonEmotionSounds_CheckedChanged(sender, e);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.cs,395,17,T:System.Windows.Forms.RadioButton,,,,,"if (radioButtonConjunctions.Checked)                  radioButtonConjunctions_CheckedChanged(sender, e);              else if (radioButtonAdverbs.Checked)                  radioButtonAdverbs_CheckedChanged(sender, e);              else if (radioButtonPronouns.Checked)                  radioButtonPronouns_CheckedChanged(sender, e);              else if (radioButtonConstructs.Checked)                  radioButtonConstructs_CheckedChanged(sender, e);              else if (radioButtonParticles.Checked)                  radioButtonParticles_CheckedChanged(sender, e);              else if (radioButtonInterjections.Checked)                  radioButtonInterjections_CheckedChanged(sender, e);              else if (radioButtonEmotionVerbs.Checked)                  radioButtonEmotionVerbs_CheckedChanged(sender, e);              else if (radioButtonEmotionSounds.Checked)                  radioButtonEmotionSounds_CheckedChanged(sender, e);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.cs,395,17,P:System.Windows.Forms.RadioButton.Checked,,,,,"if (radioButtonConjunctions.Checked)                  radioButtonConjunctions_CheckedChanged(sender, e);              else if (radioButtonAdverbs.Checked)                  radioButtonAdverbs_CheckedChanged(sender, e);              else if (radioButtonPronouns.Checked)                  radioButtonPronouns_CheckedChanged(sender, e);              else if (radioButtonConstructs.Checked)                  radioButtonConstructs_CheckedChanged(sender, e);              else if (radioButtonParticles.Checked)                  radioButtonParticles_CheckedChanged(sender, e);              else if (radioButtonInterjections.Checked)                  radioButtonInterjections_CheckedChanged(sender, e);              else if (radioButtonEmotionVerbs.Checked)                  radioButtonEmotionVerbs_CheckedChanged(sender, e);              else if (radioButtonEmotionSounds.Checked)                  radioButtonEmotionSounds_CheckedChanged(sender, e);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.cs,393,17,T:System.Windows.Forms.RadioButton,,,,,"if (radioButtonPrepositions.Checked)                  radioButtonPrepositions_CheckedChanged(sender, e);              else if (radioButtonConjunctions.Checked)                  radioButtonConjunctions_CheckedChanged(sender, e);              else if (radioButtonAdverbs.Checked)                  radioButtonAdverbs_CheckedChanged(sender, e);              else if (radioButtonPronouns.Checked)                  radioButtonPronouns_CheckedChanged(sender, e);              else if (radioButtonConstructs.Checked)                  radioButtonConstructs_CheckedChanged(sender, e);              else if (radioButtonParticles.Checked)                  radioButtonParticles_CheckedChanged(sender, e);              else if (radioButtonInterjections.Checked)                  radioButtonInterjections_CheckedChanged(sender, e);              else if (radioButtonEmotionVerbs.Checked)                  radioButtonEmotionVerbs_CheckedChanged(sender, e);              else if (radioButtonEmotionSounds.Checked)                  radioButtonEmotionSounds_CheckedChanged(sender, e);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HymmnosReader\HymmnosReader.csproj,File,HymmnosReader\Form1.cs,393,17,P:System.Windows.Forms.RadioButton.Checked,,,,,"if (radioButtonPrepositions.Checked)                  radioButtonPrepositions_CheckedChanged(sender, e);              else if (radioButtonConjunctions.Checked)                  radioButtonConjunctions_CheckedChanged(sender, e);              else if (radioButtonAdverbs.Checked)                  radioButtonAdverbs_CheckedChanged(sender, e);              else if (radioButtonPronouns.Checked)                  radioButtonPronouns_CheckedChanged(sender, e);              else if (radioButtonConstructs.Checked)                  radioButtonConstructs_CheckedChanged(sender, e);              else if (radioButtonParticles.Checked)                  radioButtonParticles_CheckedChanged(sender, e);              else if (radioButtonInterjections.Checked)                  radioButtonInterjections_CheckedChanged(sender, e);              else if (radioButtonEmotionVerbs.Checked)                  radioButtonEmotionVerbs_CheckedChanged(sender, e);              else if (radioButtonEmotionSounds.Checked)                  radioButtonEmotionSounds_CheckedChanged(sender, e);"
